日期,code,收盘
2020-12-11,601728,
2020-12-14,2352,71.542074
2020-12-14,600036,34.63025256
2020-12-14,600104,21.42895529
2020-12-14,600660,31.9584636
2020-12-14,600900,16.64246508
2020-12-14,600941,
2020-12-14,601006,4.7649822
2020-12-14,601088,11.8127775
2020-12-14,601398,3.694681
2020-12-14,601728,
2020-12-15,2352,70.2661644
2020-12-15,600036,34.6146428
2020-12-15,600104,21.3674031
2020-12-15,600660,33.70856994
2020-12-15,600900,16.44043212
2020-12-15,600941,
2020-12-15,601006,4.73610352
2020-12-15,601088,11.954937
2020-12-15,601398,3.6654162
2020-12-15,601728,
2020-12-16,2352,72.3623016
2020-12-16,600036,34.38830128
2020-12-16,600104,20.95412411
2020-12-16,600660,33.61556912
2020-12-16,600900,16.63404704
2020-12-16,600941,
2020-12-16,601006,4.70000517
2020-12-16,601088,12.009093
2020-12-16,601398,3.6581
2020-12-16,601728,
2020-12-17,2352,72.3167334
2020-12-17,600036,34.3804964
2020-12-17,600104,21.42016212
2020-12-17,600660,33.08292806
2020-12-17,600900,16.68455528
2020-12-17,600941,
2020-12-17,601006,4.72166418
2020-12-17,601088,12.2731035
2020-12-17,601398,3.6800486
2020-12-17,601728,
2020-12-18,2352,72.90912
2020-12-18,600036,33.6390328
2020-12-18,600104,21.69275039
2020-12-18,600660,33.9875724
2020-12-18,600900,16.625629
2020-12-18,600941,
2020-12-18,601006,4.7649822
2020-12-18,601088,12.9094365
2020-12-18,601398,3.6581
2020-12-18,601728,
2020-12-21,2352,74.57691612
2020-12-21,600036,33.47513032
2020-12-21,600104,21.78068209
2020-12-21,600660,36.0166812
2020-12-21,600900,16.48252232
2020-12-21,600941,
2020-12-21,601006,4.72888385
2020-12-21,601088,12.72666
2020-12-21,601398,3.6581
2020-12-21,601728,
2020-12-22,2352,78.832986
2020-12-22,600036,32.71025208
2020-12-22,600104,20.42653391
2020-12-22,600660,35.509404
2020-12-22,600900,16.1205466
2020-12-22,600941,
2020-12-22,601006,4.67112649
2020-12-22,601088,12.04971
2020-12-22,601398,3.6142028
2020-12-22,601728,
2020-12-23,2352,79.1063952
2020-12-23,600036,33.03025216
2020-12-23,600104,21.41136895
2020-12-23,600660,37.4539666
2020-12-23,600900,16.0363662
2020-12-23,600941,
2020-12-23,601006,4.64946748
2020-12-23,601088,12.1512525
2020-12-23,601398,3.6288352
2020-12-23,601728,
2020-12-24,2352,78.55046316
2020-12-24,600036,33.22537416
2020-12-24,600104,21.03326264
2020-12-24,600660,39.32243762
2020-12-24,600900,15.97743992
2020-12-24,600941,
2020-12-24,601006,4.63502814
2020-12-24,601088,12.198639
2020-12-24,601398,3.6288352
2020-12-24,601728,
2020-12-25,2352,78.3317358
2020-12-25,600036,33.34244736
2020-12-25,600104,20.5760178
2020-12-25,600660,39.32243762
2020-12-25,600900,16.26365328
2020-12-25,600941,
2020-12-25,601006,4.66390682
2020-12-25,601088,12.5032665
2020-12-25,601398,3.6361514
2020-12-25,601728,
2020-12-28,2352,77.83959924
2020-12-28,600036,33.59220352
2020-12-28,600104,22.63361958
2020-12-28,600660,39.8212602
2020-12-28,600900,16.10371052
2020-12-28,600941,
2020-12-28,601006,4.64946748
2020-12-28,601088,12.5574225
2020-12-28,601398,3.6361514
2020-12-28,601728,
2020-12-29,2352,77.6026446
2020-12-29,600036,33.42830104
2020-12-29,600104,20.94533094
2020-12-29,600660,38.83206966
2020-12-29,600900,15.97743992
2020-12-29,600941,
2020-12-29,601006,4.64946748
2020-12-29,601088,12.2189475
2020-12-29,601398,3.6434676
2020-12-29,601728,
2020-12-30,2352,79.43448624
2020-12-30,600036,33.6000084
2020-12-30,600104,21.46412797
2020-12-30,600660,40.4976298
2020-12-30,600900,16.01953012
2020-12-30,600941,
2020-12-30,601006,4.62780847
2020-12-30,601088,12.2054085
2020-12-30,601398,3.6288352
2020-12-30,601728,
2020-12-31,2352,80.40964572
2020-12-31,600036,34.3024476
2020-12-31,600104,21.49050748
2020-12-31,600660,40.6244491
2020-12-31,600900,16.12896464
2020-12-31,600941,
2020-12-31,601006,4.66390682
2020-12-31,601088,12.1918695
2020-12-31,601398,3.6507838
2020-12-31,601728,
2021-01-04,2352,82.46021472
2021-01-04,600036,33.69366696
2021-01-04,600104,20.70791535
2021-01-04,600660,43.0762889
2021-01-04,600900,15.9100956
2021-01-04,600941,
2021-01-04,601006,4.64946748
2021-01-04,601088,12.1783305
2021-01-04,601398,3.6654162
2021-01-04,601728,
2021-01-05,2352,85.212534
2021-01-05,600036,32.92098384
2021-01-05,600104,19.96928907
2021-01-05,600660,43.118562
2021-01-05,600900,15.90167756
2021-01-05,600941,
2021-01-05,601006,4.6927855
2021-01-05,601088,11.9481675
2021-01-05,601398,3.6361514
2021-01-05,601728,
2021-01-06,2352,84.36496548
2021-01-06,600036,34.4585452
2021-01-06,600104,20.19791149
2021-01-06,600660,43.0340158
2021-01-06,600900,16.17105484
2021-01-06,600941,
2021-01-06,601006,4.72166418
2021-01-06,601088,12.1512525
2021-01-06,601398,3.6361514
2021-01-06,601728,
2021-01-07,2352,84.09155628
2021-01-07,600036,35.8243992
2021-01-07,600104,20.42653391
2021-01-07,600660,43.0762889
2021-01-07,600900,16.18789092
2021-01-07,600941,
2021-01-07,601006,4.70000517
2021-01-07,601088,12.361107
2021-01-07,601398,3.6581
2021-01-07,601728,
2021-01-08,2352,83.47182876
2021-01-08,600036,36.3707408
2021-01-08,600104,22.46654935
2021-01-08,600660,43.52438376
2021-01-08,600900,16.28048936
2021-01-08,600941,
2021-01-08,601006,4.71444451
2021-01-08,601088,12.6115785
2021-01-08,601398,3.6581
2021-01-08,601728,
2021-01-11,2352,83.7999198
2021-01-11,600036,37.79122896
2021-01-11,600104,23.24034831
2021-01-11,600660,47.87851306
2021-01-11,600900,16.0784564
2021-01-11,600941,
2021-01-11,601006,4.67834616
2021-01-11,601088,12.225717
2021-01-11,601398,3.6507838
2021-01-11,601728,
2021-01-12,2352,84.3467382
2021-01-12,600036,38.7902536
2021-01-12,600104,23.00293272
2021-01-12,600660,47.53187364
2021-01-12,600900,16.12896464
2021-01-12,600941,
2021-01-12,601006,4.70000517
2021-01-12,601088,12.334029
2021-01-12,601398,3.6727324
2021-01-12,601728,
2021-01-13,2352,82.2961692
2021-01-13,600036,38.5561072
2021-01-13,600104,22.02689085
2021-01-13,600660,47.86160382
2021-01-13,600900,16.34783368
2021-01-13,600941,
2021-01-13,601006,4.77942154
2021-01-13,601088,12.7334295
2021-01-13,601398,3.7019972
2021-01-13,601728,
2021-01-14,2352,80.37319116
2021-01-14,600036,38.2829364
2021-01-14,600104,22.08844304
2021-01-14,600660,46.01849666
2021-01-14,600900,16.14580072
2021-01-14,600941,
2021-01-14,601006,4.77220187
2021-01-14,601088,12.604809
2021-01-14,601398,3.7166296
2021-01-14,601728,
2021-01-15,2352,80.1088956
2021-01-15,600036,39.91415632
2021-01-15,600104,22.5984469
2021-01-15,600660,44.57275664
2021-01-15,600900,16.1626368
2021-01-15,600941,
2021-01-15,601006,4.80108055
2021-01-15,601088,12.6792735
2021-01-15,601398,3.767843
2021-01-15,601728,
2021-01-18,2352,82.22326008
2021-01-18,600036,40.52293696
2021-01-18,600104,21.78068209
2021-01-18,600660,46.06922438
2021-01-18,600900,16.0784564
2021-01-18,600941,
2021-01-18,601006,4.79386088
2021-01-18,601088,12.807894
2021-01-18,601398,3.7605268
2021-01-18,601728,
2021-01-19,2352,83.389806
2021-01-19,600036,40.4683028
2021-01-19,600104,20.83101973
2021-01-19,600660,45.26603548
2021-01-19,600900,16.3309976
2021-01-19,600941,
2021-01-19,601006,4.79386088
2021-01-19,601088,12.686043
2021-01-19,601398,3.804424
2021-01-19,601728,
2021-01-20,2352,85.65910236
2021-01-20,600036,40.36683936
2021-01-20,600104,20.61998365
2021-01-20,600660,47.44732744
2021-01-20,600900,16.0784564
2021-01-20,600941,
2021-01-20,601006,4.74332319
2021-01-20,601088,12.7334295
2021-01-20,601398,3.767843
2021-01-20,601728,
2021-01-21,2352,92.2300368
2021-01-21,600036,41.08488832
2021-01-21,600104,20.86619241
2021-01-21,600660,50.9390855
2021-01-21,600900,16.10371052
2021-01-21,600941,
2021-01-21,601006,4.73610352
2021-01-21,601088,12.794355
2021-01-21,601398,3.7532106
2021-01-21,601728,
2021-01-22,2352,91.49183196
2021-01-22,600036,40.30440032
2021-01-22,600104,20.72550169
2021-01-22,600660,52.89210272
2021-01-22,600900,15.91851364
2021-01-22,600941,
2021-01-22,601006,4.67834616
2021-01-22,601088,12.631887
2021-01-22,601398,3.6873648
2021-01-22,601728,
2021-01-25,2352,93.13228716
2021-01-25,600036,40.67122968
2021-01-25,600104,20.26825685
2021-01-25,600660,53.92356636
2021-01-25,600900,15.9100956
2021-01-25,600941,
2021-01-25,601006,4.64224781
2021-01-25,601088,12.3543375
2021-01-25,601398,3.694681
2021-01-25,601728,
2021-01-26,2352,91.0452636
2021-01-26,600036,40.1170832
2021-01-26,600104,19.9604959
2021-01-26,600660,50.304989
2021-01-26,600900,15.98585796
2021-01-26,600941,
2021-01-26,601006,4.64224781
2021-01-26,601088,12.212178
2021-01-26,601398,3.6800486
2021-01-26,601728,
2021-01-27,2352,91.03614996
2021-01-27,600036,40.585376
2021-01-27,600104,20.54963829
2021-01-27,600660,52.93437582
2021-01-27,600900,16.12896464
2021-01-27,600941,
2021-01-27,601006,4.64946748
2021-01-27,601088,12.252795
2021-01-27,601398,3.7093134
2021-01-27,601728,
2021-01-28,2352,88.56635352
2021-01-28,600036,40.28098568
2021-01-28,600104,19.9604959
2021-01-28,600660,50.0513504
2021-01-28,600900,16.83608
2021-01-28,600941,
2021-01-28,601006,4.64946748
2021-01-28,601088,12.022632
2021-01-28,601398,3.6800486
2021-01-28,601728,
2021-01-29,2352,90.21592236
2021-01-29,600036,39.8829368
2021-01-29,600104,19.29221498
2021-01-29,600660,49.882258
2021-01-29,600900,16.56670272
2021-01-29,600941,
2021-01-29,601006,4.59892979
2021-01-29,601088,11.77893
2021-01-29,601398,3.7239458
2021-01-29,601728,
2021-02-01,2352,94.90033332
2021-02-01,600036,40.8975712
2021-02-01,600104,19.06359256
2021-02-01,600660,49.89071262
2021-02-01,600900,16.35625172
2021-02-01,600941,
2021-02-01,601006,4.60614946
2021-02-01,601088,11.494611
2021-02-01,601398,3.7605268
2021-02-01,601728,
2021-02-02,2352,97.515948
2021-02-02,600036,40.56196136
2021-02-02,600104,19.91653005
2021-02-02,600660,52.1227323
2021-02-02,600900,16.42359604
2021-02-02,600941,
2021-02-02,601006,4.61336913
2021-02-02,601088,11.413377
2021-02-02,601398,3.7239458
2021-02-02,601728,
2021-02-03,2352,95.9666292
2021-02-03,600036,41.4048884
2021-02-03,600104,19.47687155
2021-02-03,600660,51.15890562
2021-02-03,600900,16.39834192
2021-02-03,600941,
2021-02-03,601006,4.61336913
2021-02-03,601088,11.3524515
2021-02-03,601398,3.6873648
2021-02-03,601728,
2021-02-04,2352,97.0146978
2021-02-04,600036,41.756108
2021-02-04,600104,19.04600622
2021-02-04,600660,49.87380338
2021-02-04,600900,16.43201408
2021-02-04,600941,
2021-02-04,601006,4.60614946
2021-02-04,601088,11.291526
2021-02-04,601398,3.7093134
2021-02-04,601728,
2021-02-05,2352,97.0146978
2021-02-05,600036,42.72391312
2021-02-05,600104,18.96686769
2021-02-05,600660,48.5717919
2021-02-05,600900,16.35625172
2021-02-05,600941,
2021-02-05,601006,4.62780847
2021-02-05,601088,11.0681325
2021-02-05,601398,3.7897916
2021-02-05,601728,
2021-02-08,2352,97.0146978
2021-02-08,600036,43.12976688
2021-02-08,600104,19.09876524
2021-02-08,600660,49.036796
2021-02-08,600900,16.415178
2021-02-08,600941,
2021-02-08,601006,4.64224781
2021-02-08,601088,11.115519
2021-02-08,601398,3.7751592
2021-02-08,601728,
2021-02-09,2352,97.0146978
2021-02-09,600036,43.12976688
2021-02-09,600104,18.70307259
2021-02-09,600660,50.72772
2021-02-09,600900,16.22998112
2021-02-09,600941,
2021-02-09,601006,4.66390682
2021-02-09,601088,11.250909
2021-02-09,601398,3.767843
2021-02-09,601728,
2021-02-10,2352,106.7207244
2021-02-10,600036,42.5756204
2021-02-10,600104,19.28342181
2021-02-10,600660,50.71081076
2021-02-10,600900,16.57512076
2021-02-10,600941,
2021-02-10,601006,4.72888385
2021-02-10,601088,11.3253735
2021-02-10,601398,3.841005
2021-02-10,601728,
2021-02-18,2352,106.14656508
2021-02-18,600036,43.46537672
2021-02-18,600104,19.33618083
2021-02-18,600660,49.29888922
2021-02-18,600900,16.52461252
2021-02-18,600941,
2021-02-18,601006,4.70722484
2021-02-18,601088,11.792469
2021-02-18,601398,3.8336888
2021-02-18,601728,
2021-02-19,2352,105.6270876
2021-02-19,600036,43.0829376
2021-02-19,600104,19.6087691
2021-02-19,600660,47.33741738
2021-02-19,600900,16.81924392
2021-02-19,600941,
2021-02-19,601006,4.75776253
2021-02-19,601088,12.2595645
2021-02-19,601398,3.8336888
2021-02-19,601728,
2021-02-22,2352,98.2450392
2021-02-22,600036,42.3024496
2021-02-22,600104,19.6087691
2021-02-22,600660,44.14157102
2021-02-22,600900,16.46568624
2021-02-22,600941,
2021-02-22,601006,4.7649822
2021-02-22,601088,12.7875855
2021-02-22,601398,3.9287994
2021-02-22,601728,
2021-02-23,2352,99.69410796
2021-02-23,600036,43.3561084
2021-02-23,600104,19.23066279
2021-02-23,600660,43.86256856
2021-02-23,600900,16.60879292
2021-02-23,600941,
2021-02-23,601006,4.7649822
2021-02-23,601088,12.428802
2021-02-23,601398,3.9361156
2021-02-23,601728,
2021-02-24,2352,94.60869684
2021-02-24,600036,41.8341568
2021-02-24,600104,18.73824527
2021-02-24,600660,41.53754806
2021-02-24,600900,16.50777644
2021-02-24,600941,
2021-02-24,601006,4.71444451
2021-02-24,601088,12.2731035
2021-02-24,601398,3.877586
2021-02-24,601728,
2021-02-25,2352,96.376743
2021-02-25,600036,42.4975716
2021-02-25,600104,19.03721305
2021-02-25,600660,42.32382772
2021-02-25,600900,16.6677192
2021-02-25,600941,
2021-02-25,601006,4.7649822
2021-02-25,601088,12.537114
2021-02-25,601398,3.9800128
2021-02-25,601728,
2021-02-26,2352,95.65676544
2021-02-26,600036,39.8829368
2021-02-26,600104,18.68548625
2021-02-26,600660,40.0326257
2021-02-26,600900,16.625629
2021-02-26,600941,
2021-02-26,601006,4.71444451
2021-02-26,601088,12.0158625
2021-02-26,601398,3.9287994
2021-02-26,601728,
2021-03-01,2352,95.5109472
2021-03-01,600036,39.32879032
2021-03-01,600104,18.65910674
2021-03-01,600660,41.90955134
2021-03-01,600900,16.55828468
2021-03-01,600941,
2021-03-01,601006,4.72888385
2021-03-01,601088,12.063249
2021-03-01,601398,3.9068508
2021-03-01,601728,
2021-03-02,2352,92.85887796
2021-03-02,600036,38.6731804
2021-03-02,600104,18.36893213
2021-03-02,600660,42.42528316
2021-03-02,600900,16.625629
2021-03-02,600941,
2021-03-02,601006,4.71444451
2021-03-02,601088,12.171561
2021-03-02,601398,3.8702698
2021-03-02,601728,
2021-03-03,2352,92.92267344
2021-03-03,600036,41.18635176
2021-03-03,600104,18.61514089
2021-03-03,600660,44.0485702
2021-03-03,600900,16.86133412
2021-03-03,600941,
2021-03-03,601006,4.77220187
2021-03-03,601088,12.428802
2021-03-03,601398,3.987329
2021-03-03,601728,
2021-03-04,2352,89.44126296
2021-03-04,600036,40.8975712
2021-03-04,600104,18.21944824
2021-03-04,600660,41.6812766
2021-03-04,600900,17.06336708
2021-03-04,600941,
2021-03-04,601006,4.81551989
2021-03-04,601088,12.252795
2021-03-04,601398,3.987329
2021-03-04,601728,
2021-03-05,2352,88.4934444
2021-03-05,600036,40.1170832
2021-03-05,600104,18.32496628
2021-03-05,600660,41.50372958
2021-03-05,600900,17.0044408
2021-03-05,600941,
2021-03-05,601006,4.88049692
2021-03-05,601088,12.306951
2021-03-05,601398,4.0751234
2021-03-05,601728,
2021-03-08,2352,82.98880584
2021-03-08,600036,38.96976584
2021-03-08,600104,17.98203265
2021-03-08,600660,38.74752346
2021-03-08,600900,17.0044408
2021-03-08,600941,
2021-03-08,601006,4.88771659
2021-03-08,601088,12.1918695
2021-03-08,601398,4.0458586
2021-03-08,601728,
2021-03-09,2352,82.02276
2021-03-09,600036,37.853668
2021-03-09,600104,17.99082582
2021-03-09,600660,37.77524216
2021-03-09,600900,17.046531
2021-03-09,600941,
2021-03-09,601006,4.92381494
2021-03-09,601088,12.266334
2021-03-09,601398,3.9946452
2021-03-09,601728,
2021-03-10,2352,83.76346524
2021-03-10,600036,38.439034
2021-03-10,600104,17.56875366
2021-03-10,600660,39.80435096
2021-03-10,600900,16.7518996
2021-03-10,600941,
2021-03-10,601006,4.95269362
2021-03-10,601088,12.1647915
2021-03-10,601398,3.950748
2021-03-10,601728,
2021-03-11,2352,84.27382908
2021-03-11,600036,40.56196136
2021-03-11,600104,17.64789219
2021-03-11,600660,41.46145648
2021-03-11,600900,17.0044408
2021-03-11,600941,
2021-03-11,601006,4.92381494
2021-03-11,601088,12.374646
2021-03-11,601398,4.0092776
2021-03-11,601728,
2021-03-12,2352,83.68144248
2021-03-12,600036,41.61562016
2021-03-12,600104,17.88530778
2021-03-12,600660,41.20781788
2021-03-12,600900,17.94726128
2021-03-12,600941,
2021-03-12,601006,4.9815723
2021-03-12,601088,12.5709615
2021-03-12,601398,3.9800128
2021-03-12,601728,
2021-03-15,2352,81.53062344
2021-03-15,600036,41.45171768
2021-03-15,600104,17.65668536
2021-03-15,600660,39.6098947
2021-03-15,600900,17.62737576
2021-03-15,600941,
2021-03-15,601006,5.03210999
2021-03-15,601088,12.99744
2021-03-15,601398,4.060491
2021-03-15,601728,
2021-03-16,2352,83.845488
2021-03-16,600036,42.39610816
2021-03-16,600104,17.85892827
2021-03-16,600660,39.9058064
2021-03-16,600900,17.60212164
2021-03-16,600941,
2021-03-16,601006,5.02489032
2021-03-16,601088,12.889128
2021-03-16,601398,4.097072
2021-03-16,601728,
2021-03-17,2352,85.60442052
2021-03-17,600036,41.6780592
2021-03-17,600104,18.04358484
2021-03-17,600660,39.95653412
2021-03-17,600900,17.18963768
2021-03-17,600941,
2021-03-17,601006,4.95991329
2021-03-17,601088,12.8417415
2021-03-17,601398,4.0458586
2021-03-17,601728,
2021-03-18,2352,83.5720788
2021-03-18,600036,42.33366912
2021-03-18,600104,17.95565314
2021-03-18,600660,40.48072056
2021-03-18,600900,17.19805572
2021-03-18,600941,
2021-03-18,601006,4.95269362
2021-03-18,601088,12.807894
2021-03-18,601398,4.0092776
2021-03-18,601728,
2021-03-19,2352,78.12212208
2021-03-19,600036,40.39805888
2021-03-19,600104,17.62151268
2021-03-19,600660,38.891252
2021-03-19,600900,17.23172788
2021-03-19,600941,
2021-03-19,601006,4.93103461
2021-03-19,601088,12.658965
2021-03-19,601398,3.9214832
2021-03-19,601728,
2021-03-22,2352,77.46594
2021-03-22,600036,41.97464464
2021-03-22,600104,18.03479167
2021-03-22,600660,39.1026175
2021-03-22,600900,17.85466284
2021-03-22,600941,
2021-03-22,601006,4.93825428
2021-03-22,601088,12.6657345
2021-03-22,601398,3.9653804
2021-03-22,601728,
2021-03-23,2352,77.010258
2021-03-23,600036,41.74049824
2021-03-23,600104,17.89410095
2021-03-23,600660,37.69069596
2021-03-23,600900,17.65262988
2021-03-23,600941,
2021-03-23,601006,4.98879197
2021-03-23,601088,12.2731035
2021-03-23,601398,3.950748
2021-03-23,601728,
2021-03-24,2352,74.8685526
2021-03-24,600036,40.7414736
2021-03-24,600104,17.74461706
2021-03-24,600660,35.2557654
2021-03-24,600900,17.49268712
2021-03-24,600941,
2021-03-24,601006,4.92381494
2021-03-24,601088,12.036171
2021-03-24,601398,3.9580642
2021-03-24,601728,
2021-03-25,2352,75.49739376
2021-03-25,600036,39.81269288
2021-03-25,600104,17.54237415
2021-03-25,600660,34.86685288
2021-03-25,600900,17.72839224
2021-03-25,600941,
2021-03-25,601006,4.95991329
2021-03-25,601088,12.252795
2021-03-25,601398,3.9214832
2021-03-25,601728,
2021-03-26,2352,75.0508254
2021-03-26,600036,40.2731808
2021-03-26,600104,17.6742717
2021-03-26,600660,36.33795676
2021-03-26,600900,17.53477732
2021-03-26,600941,
2021-03-26,601006,4.96713296
2021-03-26,601088,12.2731035
2021-03-26,601398,3.914167
2021-03-26,601728,
2021-03-29,2352,74.80475712
2021-03-29,600036,39.75805872
2021-03-29,600104,17.48082196
2021-03-29,600660,36.05049968
2021-03-29,600900,17.89675304
2021-03-29,600941,
2021-03-29,601006,5.00323131
2021-03-29,601088,13.498383
2021-03-29,601398,3.9946452
2021-03-29,601728,
2021-03-30,2352,75.871053
2021-03-30,600036,40.24196128
2021-03-30,600104,17.40168343
2021-03-30,600660,39.6521678
2021-03-30,600900,18.04827776
2021-03-30,600941,
2021-03-30,601006,5.06098867
2021-03-30,601088,13.8030105
2021-03-30,601398,4.0092776
2021-03-30,601728,
2021-03-31,2352,73.83871128
2021-03-31,600036,39.8829368
2021-03-31,600104,17.29616539
2021-03-31,600660,38.95888896
2021-03-31,600900,18.04827776
2021-03-31,600941,
2021-03-31,601006,5.06098867
2021-03-31,601088,13.606695
2021-03-31,601398,4.0531748
2021-03-31,601728,
2021-04-01,2352,74.4128706
2021-04-01,600036,39.8439124
2021-04-01,600104,17.4104766
2021-04-01,600660,39.85507868
2021-04-01,600900,18.20822052
2021-04-01,600941,
2021-04-01,601006,5.01767065
2021-04-01,601088,13.457766
2021-04-01,601398,4.02391
2021-04-01,601728,
2021-04-02,2352,75.72523476
2021-04-02,600036,39.7658636
2021-04-02,600104,17.4984083
2021-04-02,600660,40.67517682
2021-04-02,600900,17.77890048
2021-04-02,600941,
2021-04-02,601006,4.97435263
2021-04-02,601088,13.390071
2021-04-02,601398,3.9653804
2021-04-02,601728,
2021-04-06,2352,74.99614356
2021-04-06,600036,39.79708312
2021-04-06,600104,17.64789219
2021-04-06,600660,40.46381132
2021-04-06,600900,17.6357938
2021-04-06,600941,
2021-04-06,601006,4.94547395
2021-04-06,601088,13.200525
2021-04-06,601398,3.9653804
2021-04-06,601728,
2021-04-07,2352,73.7749158
2021-04-07,600036,39.36000984
2021-04-07,600104,17.68306487
2021-04-07,600660,39.0603444
2021-04-07,600900,17.78731852
2021-04-07,600941,
2021-04-07,601006,4.9815723
2021-04-07,601088,13.214064
2021-04-07,601398,3.987329
2021-04-07,601728,
2021-04-08,2352,73.6382112
2021-04-08,600036,39.414644
2021-04-08,600104,17.87651461
2021-04-08,600660,39.16179984
2021-04-08,600900,17.56003144
2021-04-08,600941,
2021-04-08,601006,4.98879197
2021-04-08,601088,13.214064
2021-04-08,601398,3.9800128
2021-04-08,601728,
2021-04-09,2352,66.27439008
2021-04-09,600036,39.219522
2021-04-09,600104,17.61271951
2021-04-09,600660,37.50469432
2021-04-09,600900,17.5516134
2021-04-09,600941,
2021-04-09,601006,4.97435263
2021-04-09,601088,13.2072945
2021-04-09,601398,3.9653804
2021-04-09,601728,
2021-04-12,2352,60.0588876
2021-04-12,600036,39.38342448
2021-04-12,600104,17.61271951
2021-04-12,600660,36.49859454
2021-04-12,600900,17.83782676
2021-04-12,600941,
2021-04-12,601006,5.03210999
2021-04-12,601088,13.26822
2021-04-12,601398,4.0092776
2021-04-12,601728,
2021-04-13,2352,59.0563872
2021-04-13,600036,39.27415616
2021-04-13,600104,17.44564928
2021-04-13,600660,36.5662315
2021-04-13,600900,17.69472008
2021-04-13,600941,
2021-04-13,601006,4.98879197
2021-04-13,601088,13.078674
2021-04-13,601398,4.0312262
2021-04-13,601728,
2021-04-14,2352,58.71006888
2021-04-14,600036,38.7902536
2021-04-14,600104,17.54237415
2021-04-14,600660,37.40323888
2021-04-14,600900,17.47585104
2021-04-14,600941,
2021-04-14,601006,4.95991329
2021-04-14,601088,13.2208335
2021-04-14,601398,3.987329
2021-04-14,601728,
2021-04-15,2352,58.86500076
2021-04-15,600036,38.58732672
2021-04-15,600104,17.39289026
2021-04-15,600660,37.4539666
2021-04-15,600900,17.10545728
2021-04-15,600941,
2021-04-15,601006,4.94547395
2021-04-15,601088,13.3833015
2021-04-15,601398,3.987329
2021-04-15,601728,
2021-04-16,2352,58.06300044
2021-04-16,600036,38.82147312
2021-04-16,600104,18.00841216
2021-04-16,600660,38.10497234
2021-04-16,600900,17.23172788
2021-04-16,600941,
2021-04-16,601006,4.98879197
2021-04-16,601088,13.417149
2021-04-16,601398,3.9726966
2021-04-16,601728,
2021-04-19,2352,58.99259172
2021-04-19,600036,40.40586376
2021-04-19,600104,18.77341795
2021-04-19,600660,41.91800596
2021-04-19,600900,17.26540004
2021-04-19,600941,
2021-04-19,601006,4.98879197
2021-04-19,601088,13.4374575
2021-04-19,601398,3.9800128
2021-04-19,601728,
2021-04-20,2352,58.72693974
2021-04-20,600036,40.57757112
2021-04-20,600104,18.07875752
2021-04-20,600660,41.56291192
2021-04-20,600900,17.34958044
2021-04-20,600941,
2021-04-20,601006,4.95991329
2021-04-20,601088,13.4645355
2021-04-20,601398,3.9434318
2021-04-20,601728,
2021-04-21,2352,58.32388478
2021-04-21,600036,41.28001032
2021-04-21,600104,17.65668536
2021-04-21,600660,40.8358146
2021-04-21,600900,17.3411624
2021-04-21,600941,
2021-04-21,601006,4.92381494
2021-04-21,601088,13.3291455
2021-04-21,601398,3.9287994
2021-04-21,601728,
2021-04-22,2352,57.87502812
2021-04-22,600036,41.06147368
2021-04-22,600104,17.6742717
2021-04-22,600660,41.19936326
2021-04-22,600900,17.1728016
2021-04-22,600941,
2021-04-22,601006,4.88771659
2021-04-22,601088,13.4916135
2021-04-22,601398,3.8995346
2021-04-22,601728,
2021-04-23,2352,60.02770802
2021-04-23,600036,41.6000104
2021-04-23,600104,17.53358098
2021-04-23,600660,41.14018092
2021-04-23,600900,17.15596552
2021-04-23,600941,
2021-04-23,601006,4.87327725
2021-04-23,601088,13.2343725
2021-04-23,601398,3.8702698
2021-04-23,601728,
2021-04-26,2352,60.54068706
2021-04-26,600036,40.64001016
2021-04-26,600104,17.43685611
2021-04-26,600660,42.74655872
2021-04-26,600900,16.97076864
2021-04-26,600941,
2021-04-26,601006,4.82995923
2021-04-26,601088,13.024518
2021-04-26,601398,3.8556374
2021-04-26,601728,
2021-04-27,2352,59.42312558
2021-04-27,600036,40.64001016
2021-04-27,600104,17.22582003
2021-04-27,600660,42.96637884
2021-04-27,600900,16.93709648
2021-04-27,600941,
2021-04-27,601006,4.8371789
2021-04-27,601088,12.929745
2021-04-27,601398,3.8336888
2021-04-27,601728,
2021-04-28,2352,59.98190632
2021-04-28,600036,40.39805888
2021-04-28,600104,17.08512931
2021-04-28,600660,43.2031082
2021-04-28,600900,16.93709648
2021-04-28,600941,
2021-04-28,601006,4.8371789
2021-04-28,601088,13.200525
2021-04-28,601398,3.804424
2021-04-28,601728,
2021-04-29,2352,58.69945872
2021-04-29,600036,41.58440064
2021-04-29,600104,17.36651075
2021-04-29,600660,43.29610902
2021-04-29,600900,16.94551452
2021-04-29,600941,
2021-04-29,601006,4.87327725
2021-04-29,601088,13.2885285
2021-04-29,601398,3.8190564
2021-04-29,601728,
2021-04-30,2352,58.9467879
2021-04-30,600036,41.1317176
2021-04-30,600104,17.63909902
2021-04-30,600660,43.39756446
2021-04-30,600900,16.81082588
2021-04-30,600941,
2021-04-30,601006,4.96713296
2021-04-30,601088,13.0042095
2021-04-30,601398,3.7532106
2021-04-30,601728,
2021-05-06,2352,57.86586778
2021-05-06,600036,41.88879096
2021-05-06,600104,17.82375559
2021-05-06,600660,41.7658228
2021-05-06,600900,16.74348156
2021-05-06,600941,
2021-05-06,601006,4.9815723
2021-05-06,601088,13.3968405
