日期,2352,600036,600104,600660,600900,600941,601006,601088,601398,601728
2025-01-23,37.42058215,37.21731132,16.18656744,54.76121382,27.386334,104.97573975,6.1329062,35.48196729,6.26658048,6.61095555
2025-01-24,37.30439923,37.61910504,16.85313168,55.67046369,27.2992074,104.4678699,6.21017116,36.10089252,6.27598976,6.66886173
2025-01-27,38.05958821,37.9835226,17.07200352,55.85793789,27.9768473,106.33644765,6.4226498,36.95076,6.41712896,6.81362718
2025-02-05,38.05958821,37.37616,16.9625676,55.63296885,27.44441595,103.7779335,6.26811988,35.86071258,6.29480832,6.72676791
2025-02-06,38.87286865,37.5630408,16.89292656,54.9299406,27.36697139,103.8162633,6.31641048,35.98080255,6.29480832,6.84258027
2025-02-07,39.2117355,37.5630408,17.9574396,54.84557721,27.23144341,103.6246143,6.3743592,35.92537641,6.29480832,6.88118439
2025-02-10,39.18268977,37.9368024,18.08677296,54.69559785,27.01847087,105.40695,6.35504296,35.64824571,6.27598976,7.3347828
2025-02-11,39.13428022,38.29187592,18.91251672,53.6176212,27.0087903,105.20571855,6.43230792,35.61129495,6.41712896,7.5278034
2025-02-12,38.84382292,38.88989448,18.3056448,53.83321653,27.09591543,106.0968864,6.43230792,35.30645118,6.4924032,7.46989722
2025-02-13,39.02777921,38.97399084,18.43497816,53.3364099,27.27016569,105.99147945,6.48059852,35.20483659,6.54885888,7.48919928
2025-02-14,39.28919078,39.27300012,18.23600376,53.74885314,27.30888797,107.94629925,6.55786348,35.22331197,6.57708672,7.6243137
2025-02-17,39.04714303,38.98333488,18.3553884,53.28954135,27.27016569,108.48291645,6.62547032,34.43810832,6.54885888,7.86558945
2025-02-18,39.1149164,39.2916882,17.48984976,53.82384282,27.45409652,107.31385755,6.6158122,33.81918309,6.67117952,7.86558945
2025-02-19,39.93787875,39.22627992,17.56943952,53.64574233,27.17335999,107.32344,6.62547032,33.3480609,6.6335424,7.77873018
2025-02-20,40.73179537,39.1048074,17.59928568,53.74885314,27.14431828,105.76150065,6.57717972,33.44967549,6.66177024,7.54710546
2025-02-21,40.8576602,38.6843256,17.2112856,54.15192267,26.9119846,109.7190525,6.52888912,32.68294722,6.52063104,8.2998858
2025-02-24,40.21865414,38.56285308,17.29087536,53.25204651,26.66997035,106.81557015,6.44196604,33.03397944,6.48299392,8.06826108
2025-02-25,39.58932999,38.33859612,16.93272144,52.42716003,26.45699781,104.257056,6.4226498,32.91388947,6.45476608,7.83663636
2025-02-26,39.44410134,38.75907792,16.79343936,53.31766248,26.74741491,103.2029865,6.49991476,32.83075026,6.47358464,7.77873018
2025-02-27,40.32515515,39.60004152,16.89292656,52.99895634,26.64092864,102.532215,6.52888912,33.01550406,6.52063104,7.6243137
2025-02-28,40.39292852,39.2916882,16.3656444,52.73649246,26.50540066,102.4555554,6.4709404,32.74761105,6.46417536,7.47954825
2025-03-03,40.78020492,39.2916882,16.50492648,52.45528116,26.22466413,101.79436635,6.4709404,32.83075026,6.4453568,7.64361576
2025-03-04,40.48974762,39.0580872,16.47508032,52.23968583,26.28274755,102.340566,6.41299168,32.65523415,6.37949184,7.5278034
2025-03-05,40.8576602,40.07658756,16.33579824,52.492776,26.60220636,103.8545931,6.39367544,33.00626637,6.46417536,7.75942812
2025-03-06,41.02225267,40.14199584,16.5646188,52.29592809,26.35051154,103.46171265,6.3260686,32.78456181,6.42653824,7.97175078
2025-03-07,40.79956874,40.71198228,16.3159008,52.492776,26.38923382,104.05582455,6.28743612,33.15406941,6.3983104,7.93314666
2025-03-10,40.80925065,40.24478028,16.15672128,53.06457231,26.2343447,102.1872468,6.29709424,33.3480609,6.34185472,7.68221988
2025-03-11,40.98352503,40.65591804,15.64933656,53.40202587,26.32146983,102.7430289,6.3260686,33.65290467,6.37949184,7.75942812
2025-03-12,41.67094064,40.68395016,15.5697468,55.29551529,26.25370584,101.2481667,6.25846176,33.19102017,6.32303616,7.65326679
2025-03-13,42.26153715,40.96427136,15.24143904,55.22052561,26.37955325,101.37273855,6.26811988,34.38268218,6.33244544,7.55675649
